X.locale,Address.City,Address.County,Address.FormattedAddress,Address.IntersectionDescription,Address.Latitude,Address.Longitude,Address.Subdivision,ID,IsDaylightSavingsTimeRecognized,LocationMilestones.OpenDate,Market,Name,OperatingHours..timeFormat,Store.StoreDistrictID,Store.StoreGroupID,Store.StoreRegionID,SubTypeDescription,TimeZone.TimeZoneCode,TimeZone.TimeZoneDescription,TimeZone.TimeZoneOffset.OffsetCode,TimeZone.TimeZoneOffset.OffsetHours,TypeCode,PhoneNumber,FaxNumber,BeginTime.MF,Is24Hours.MF,IsOpen.MF,Summary.MF,ThruTime.MF,BeginTime.Sat,Is24Hours.Sat,IsOpen.Sat,Summary.Sat,ThruTime.Sat,BeginTime.Sun,Is24Hours.Sun,IsOpen.Sun,Summary.Sun,ThruTime.Sun
en-US,Bethesda,Montgomery,"6831 Wisconsin Ave, Bethesda, MD 20815-6122",SEC Wisconsin Ave & Stanford Ave,38.978419,-77.090702,MD,3242,TRUE,2017-04-05T12:00:00,,Bethesda,12-hour,448,499,400,TargetExpress,EST,Eastern Std Time,UTC,-5,STR,(240) 781-3725,(240) 781-3735,7:00:00,FALSE,TRUE,7:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Gaithersburg,Montgomery,"25 Grand Corner Ave, Gaithersburg, MD 20878-7305",SWC I-270 & I-370,39.118834,-77.20236,MD,1193,TRUE,1999-07-21T12:00:00,ENE,Gaithersburg,12-hour,448,499,400,,EST,Eastern Std Time,UTC,-5,STR,(301) 721-1760,(301) 795-0305,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,Rosslyn,Arlington,"1500 Wilson Blvd, Rosslyn, VA 22209-2458",SWC Wilson Blvd and N Oak St,38.8946,-77.0743,VA,3210,TRUE,2015-10-07T12:00:00,,Rosslyn,12-hour,412,499,400,TargetExpress,EST,Eastern Std Time,UTC,-5,STR,(571) 777-2438,(571) 777-2448,7:00:00,FALSE,TRUE,7:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Frederick,Frederick,"5437 Urbana Pike, Frederick, MD 21704-7275",NEC Rte 355 & Holiday Drive,39.38227,-77.397979,MD,1137,TRUE,1998-07-22T12:00:00,RG4,Frederick,12-hour,448,499,400,,EST,Eastern Std Time,UTC,-5,STR,(301) 624-1790,(240) 397-7642,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Alexandria,Alexandria,"3101 Jefferson Davis Hwy, Alexandria, VA 22305-3042",SEC Rte 120 & US 1,38.833904,-77.050005,VA,1076,TRUE,1997-10-08T12:00:00,RG4,Alexandria,12-hour,412,499,400,,EST,Eastern Std Time,UTC,-5,STR,(703) 706-3840,(571) 388-5412,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00
en-US,Brandywine,Prince George's,"15922 Crain Hwy SE, Brandywine, MD 20613-8000",NEC US Rte 301 & Matapeake Business Dr,38.672451,-76.873173,MD,2394,TRUE,2008-10-08T12:00:00,RG4,Brandywine,12-hour,415,499,400,,EST,Eastern Std Time,UTC,-5,STR,(301) 720-9000,(301) 720-9010,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Falls Church,Fairfax,"5115 Leesburg Pike, Falls Church, VA 22041-3207",SWC Rt 7 & S George Mason Dr,38.844672,-77.118418,VA,1893,TRUE,2004-10-06T12:00:00,ESF,Skyline,12-hour,412,499,400,,EST,Eastern Std Time,UTC,-5,STR,(703) 253-0021,(571) 388-5048,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,Falls Church,Fairfax,"6100 Arlington Blvd, Falls Church, VA 22044-2901",NEC US 50 & Patrick Henry Dr,38.868047,-77.142045,VA,1431,TRUE,2002-10-09T12:00:00,RG4,Falls Church,12-hour,441,499,400,,EST,Eastern Std Time,UTC,-5,STR,(703) 237-8118,(571) 419-5111,7:00:00,FALSE,TRUE,7:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,Falls Church,Fairfax,"500 S. Washington St, Falls Church, VA 22046",NWC Washington St and Tinner Hilll Rd,38.879821,-77.176845,VA,3295,TRUE,2018-03-07T12:00:00,,Falls Church Tinner Hill,12-hour,412,499,400,TargetExpress,EST,Eastern Std Time,UTC,-5,STR,(703) 343-4956,(703) 343-4966,7:00:00,FALSE,TRUE,7:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Alexandria,Fairfax,"6600 Richmond Hwy, Alexandria, VA 22306-6601",NWC US 1 & Southgate Dr,38.776005,-77.082404,VA,1533,TRUE,2003-10-08T12:00:00,RG4,Alexandria Hybla Valley,12-hour,441,499,400,,EST,Eastern Std Time,UTC,-5,STR,(703) 253-0018,(571) 388-5104,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,Waldorf,Charles,"3300 Western Pkwy, Waldorf, MD 20603-4582",NEC St Patrick's Dr & Western Av,38.621217,-76.922799,MD,1008,TRUE,1996-07-24T12:00:00,ENE,Waldorf,12-hour,415,499,400,,EST,Eastern Std Time,UTC,-5,STR,(301) 645-7114,(301) 861-2505,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Fairfax,Fairfax,"2905 District Ave S, Fairfax, VA 22031",SEC Lee Highway & Eskridge RD.,38.872567,-77.229434,VA,2790,TRUE,2012-10-10T12:00:00,ESF,Merrifield,12-hour,441,499,400,,EST,Eastern Std Time,UTC,-5,STR,(571) 533-3751,(571) 533-3761,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,Chambersburg,Franklin,"913 Norland Ave, Chambersburg, PA 17201-4213",NWC Walker Rd & Norland Ave,39.941493,-77.627834,PA,2241,TRUE,2007-03-07T12:00:00,ENE,Chambersburg,12-hour,431,493,400,,EST,Eastern Std Time,UTC,-5,STR,(717) 709-2062,(717) 709-2070,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00
en-US,Springfield,Fairfax,"6600 Springfield Mall, Springfield, VA 22150-1712",SWC I-95 & Hwy 644,38.775617,-77.173564,VA,1416,TRUE,2002-03-06T12:00:00,RG4,Springfield,12-hour,441,499,400,,EST,Eastern Std Time,UTC,-5,STR,(703) 921-0220,(571) 388-5225,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Sterling,Loudoun,"46201 Potomac Run Plz, Sterling, VA 20164-6609",SWC Rte 7 & Cascades Pkwy,39.026292,-77.40061,VA,1009,TRUE,1996-07-24T12:00:00,RG4,Sterling,12-hour,441,499,400,,EST,Eastern Std Time,UTC,-5,STR,(703) 444-8440,(571) 612-6970,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Reston,Fairfax,"12197 Sunset Hills Rd, Reston, VA 20190-3208",NEC Rte 267 & Fairfax Cty Pkwy,38.95471,-77.369927,VA,1088,TRUE,1997-07-23T12:00:00,RG4,Reston,12-hour,441,499,400,,EST,Eastern Std Time,UTC,-5,STR,(703) 478-0770,(571) 306-5524,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,Sterling,Loudoun,"45130 Columbia Pl, Sterling, VA 20166-2500",NWC State Hwy 28 & Waxpool Rd,39.009216,-77.439655,VA,2272,TRUE,2007-07-25T12:00:00,RG4,Dulles,12-hour,441,499,400,,EST,Eastern Std Time,UTC,-5,STR,(703) 463-2008,(571) 612-6920,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,California,St. Mary's,"45155 First Colony Way, California, MD 20619-2416",SEC Rt 235 & Rte 4,38.297683,-76.513826,MD,1258,TRUE,2000-03-01T12:00:00,RG4,Lexington Park,12-hour,415,499,400,,EST,Eastern Std Time,UTC,-5,STR,(301) 862-5003,(240) 895-8249,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,La Plata,Charles,"60 Shining Willow Way, La Plata, MD 20646-4224",NEC Hwy 301 & Hawthorne Rd,38.541484,-76.982492,MD,2133,TRUE,2007-07-25T12:00:00,RG4,LaPlata,12-hour,415,499,400,,EST,Eastern Std Time,UTC,-5,STR,(301) 934-5900,(301) 934-5905,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00
en-US,Leesburg,Loudoun,"1200 Edwards Ferry Rd, Leesburg, VA 20176-3318",NEC US Hwy 15 & Edwards Ferry Rd,39.115638,-77.534723,VA,1874,TRUE,2004-07-21T12:00:00,RG4,Leesburg,12-hour,441,499,400,SuperTarget,EST,Eastern Std Time,UTC,-5,STR,(703) 777-8730,(571) 442-5298,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,Fairfax,Fairfax,"10301 New Guinea Rd, Fairfax, VA 22032-3268",NWC Guinea Rd & New Guinea Rd,38.798687,-77.301682,VA,1005,TRUE,1997-10-08T12:00:00,BTC,Fairfax,12-hour,466,499,400,,EST,Eastern Std Time,UTC,-5,STR,(703) 764-5100,(703) 828-1727,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Fairfax,Fairfax,"13047 Fair Lakes Shopping Ctr, Fairfax, VA 22033-5179",NWC I-66 & Fairfax Cty Pkwy,38.855688,-77.392918,VA,1341,TRUE,2001-07-25T12:00:00,RG4,Fair Lakes,12-hour,466,499,400,,EST,Eastern Std Time,UTC,-5,STR,(703) 449-7100,(703) 995-6430,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,Hagerstown,Washington,"17213 Cole Rd, Hagerstown, MD 21740-6981",SEC I-81 & Cole Rd,39.620301,-77.772574,MD,1257,TRUE,2000-03-01T12:00:00,RG4,Hagerstown,12-hour,448,499,400,,EST,Eastern Std Time,UTC,-5,STR,(301) 582-9118,(240) 500-3053,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Chantilly,Fairfax,"14391 Chantilly Crossing Ln, Chantilly, VA 20151-2118",SWC US 50 & Rte 28,38.8952,-77.445838,VA,1827,TRUE,2003-10-08T12:00:00,RG4,Chantilly,12-hour,441,499,400,,EST,Eastern Std Time,UTC,-5,STR,(571) 262-0020,(571) 306-5088,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Woodbridge,Prince William,"2460 Prince William Pkwy, Woodbridge, VA 22192-4148",NEC Prince Wlm Pkwy & Telegraph,38.654476,-77.288786,VA,759,TRUE,1996-03-06T12:00:00,RG4,Potomac Mills,12-hour,466,499,400,,EST,Eastern Std Time,UTC,-5,STR,(703) 490-3242,(571) 492-3000,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,Dumfries,Prince William,"4310 Fortuna Center Plz, Dumfries, VA 22025-1538",SEC Hwy 234 & Stockbridge Dr,38.597376,-77.33311,VA,2017,TRUE,2005-10-05T12:00:00,RG4,Dumfries,12-hour,466,499,400,,EST,Eastern Std Time,UTC,-5,STR,(703) 586-6132,(703) 586-6845,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Manassas,Prince William,"9900 Sowder Village Sq, Manassas, VA 20109-5464",NWC State Hwy 28 & Hornbaker Road,38.739441,-77.532044,VA,2323,TRUE,2008-03-05T12:00:00,RG4,Manassas West,12-hour,466,499,400,SuperTarget,EST,Eastern Std Time,UTC,-5,STR,(703) 257-6969,(703) 257-6979,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Gainesville,Prince William,"13301 Gateway Center Dr, Gainesville, VA 20155-2984",SEC Linton Hall Rd & US Hwy 29,38.79473,-77.606751,VA,1873,TRUE,2004-07-21T12:00:00,RG4,Gainesville,12-hour,466,499,400,SuperTarget,EST,Eastern Std Time,UTC,-5,STR,(571) 261-5052,(703) 468-2148,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Martinsburg,Berkeley,"436 Retail Commons Pkwy, Martinsburg, WV 25403-6183",SWC I-81 & SR 45,39.437745,-77.991967,WV,2538,TRUE,2009-07-22T12:00:00,RG4,Martinsburg,12-hour,457,499,400,,EST,Eastern Std Time,UTC,-5,STR,(304) 264-5200,(304) 264-5210,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00
en-US,Stafford,Stafford,"1090 Stafford Market Pl, Stafford, VA 22556-4523",NWC I-95 & Rt 610,38.468742,-77.408662,VA,1857,TRUE,2004-03-03T12:00:00,RG4,Stafford,12-hour,466,499,400,,EST,Eastern Std Time,UTC,-5,STR,(540) 658-9901,(540) 628-7417,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,State College,Centre,"201 W Beaver Ave, State College, PA 16801",SEC S Fraser & Beaver Ave,40.7925,-77.8618,PA,3234,TRUE,2016-10-05T12:00:00,,State College University Campus,12-hour,430,498,400,TargetExpress,EST,Eastern Std Time,UTC,-5,STR,(814) 308-5876,(814) 308-5886,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,State College,Centre,"315 Colonnade Blvd, State College, PA 16803-2321",NEC Atherton Rd & Fairwood Ln,40.812571,-77.906703,PA,1288,TRUE,2000-10-04T12:00:00,,State College,12-hour,430,498,400,,EST,Eastern Std Time,UTC,-5,STR,(814) 861-8660,(814) 308-5207,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Winchester,Frederick,"191 Market St, Winchester, VA 22603-4750",NEC I-81 & US Hwy 11,39.221962,-78.135246,VA,2379,TRUE,2008-07-23T12:00:00,RG4,Winchester North,12-hour,457,499,400,,EST,Eastern Std Time,UTC,-5,STR,(540) 545-4960,(540) 545-4972,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00
en-US,Fredericksburg,Stafford,"25 S Gateway Dr, Fredericksburg, VA 22406-1228",NWC US Rte 17 & Stanstead Rd,38.3448,-77.4932,VA,2175,TRUE,2007-10-10T12:00:00,RG4,Stafford South,12-hour,466,499,400,,EST,Eastern Std Time,UTC,-5,STR,(540) 374-4820,(540) 374-4830,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00
en-US,Winchester,Winchester City,"2340 Legge Blvd, Winchester, VA 22601-7008",SWC I-81 & Rte 50 @ Adams Dr,39.154246,-78.16744,VA,1234,TRUE,1999-10-06T12:00:00,RG4,Winchester,12-hour,457,499,400,,EST,Eastern Std Time,UTC,-5,STR,(540) 535-0220,(540) 771-3886,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00
en-US,Fredericksburg,Fredericksburg City,"1180 Carl D Silver Pkwy, Fredericksburg, VA 22401-4913",NWC I-95 & Rte 3,38.299852,-77.512493,VA,772,TRUE,1996-03-06T12:00:00,RG4,Fredericksburg,12-hour,466,499,400,,EST,Eastern Std Time,UTC,-5,STR,(540) 786-6800,(540) 548-7400,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Fredericksburg,Spotsylvania,"9785 Jefferson Davis Hwy, Fredericksburg, VA 22407-9406",SEC US 1 & US Hwy 17,38.224917,-77.501837,VA,2138,TRUE,2006-07-19T12:00:00,RG4,Fredericksburg S,12-hour,466,499,400,SuperTarget,EST,Eastern Std Time,UTC,-5,STR,(540) 834-1440,(540) 834-1450,7:00:00,FALSE,TRUE,7:00 a.m.-10:00 p.m.,22:00:00,7:00:00,FALSE,TRUE,7:00 a.m.-11:00 p.m.,23:00:00,7:00:00,FALSE,TRUE,7:00 a.m.-10:00 p.m.,22:00:00
en-US,Front Royal,Warren,"10 Crooked Run Plaza, Front Royal, VA 22630-7004",NWC I-66 & Winchester Rd,38.9635,-78.1924,VA,2297,TRUE,2007-07-25T12:00:00,RG4,Front Royal,12-hour,457,499,400,,EST,Eastern Std Time,UTC,-5,STR,(540) 631-3290,(540) 631-3338,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00
en-US,Altoona,Blair,"153 Sierra Dr, Altoona, PA 16601-9341",SEC Plank Rd & Today's Living,40.459301,-78.40602,PA,1160,TRUE,1998-10-07T12:00:00,ENE,Altoona,12-hour,430,498,400,,EST,Eastern Std Time,UTC,-5,STR,(814) 949-3592,(814) 201-9410,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00
en-US,Culpeper,Culpeper,"15341 Montanus Dr, Culpeper, VA 22701-2523",SEC Bus. 15/29 & Mantanus Dr,38.48338,-77.966828,VA,2250,TRUE,2007-03-07T12:00:00,RG4,Culpeper,12-hour,457,499,400,,EST,Eastern Std Time,UTC,-5,STR,(540) 829-6613,(540) 829-2790,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00
en-US,Glen Allen,Henrico,"10100 Brook Rd, Glen Allen, VA 23059-6514",NWC Rte 1 & Stuart Pkwy,37.673607,-77.462599,VA,1019,TRUE,1996-10-02T12:00:00,RG4,Virginia Center Commons,12-hour,417,499,400,,EST,Eastern Std Time,UTC,-5,STR,(804) 262-2390,(804) 588-3702,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Mechanicsville,Hanover,"7235 Bell Creek Rd, Mechanicsville, VA 23111-3541",NEC I-295 & Cold Harbor Rd,37.600194,-77.350755,VA,1968,TRUE,2005-03-02T12:00:00,RG4,Mechanicsville,12-hour,417,499,400,,EST,Eastern Std Time,UTC,-5,STR,(804) 559-5802,(804) 442-3445,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Henrico,Henrico,"9001 Staples Mill Rd, Henrico, VA 23228-2022",NEC Staples Mill Rd & E Parham Rd,37.639008,-77.511354,VA,2337,TRUE,2007-10-10T12:00:00,RG4,Richmond Near NW,12-hour,417,499,400,,EST,Eastern Std Time,UTC,-5,STR,(804) 672-5347,(804) 672-5357,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00
en-US,Williamsburg,York,"200 Marquis Pkwy, Williamsburg, VA 23185-5371",SEC I-64 & State Hwy 199,37.258955,-76.641055,VA,2296,TRUE,2008-07-23T12:00:00,RG4,Williamsburg East,12-hour,370,395,300,,EST,Eastern Std Time,UTC,-5,STR,(757) 259-3020,(757) 259-3029,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00
en-US,Richmond,Henrico,"4521 S Laburnum Ave, Richmond, VA 23231-2421",SEC I-64 & South Laburnum Ave,37.530964,-77.35611,VA,2436,TRUE,2008-10-08T12:00:00,RG4,Richmond East,12-hour,417,499,400,,EST,Eastern Std Time,UTC,-5,STR,(804) 836-1860,(804) 836-1870,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Glen Allen,Henrico,"11290 W Broad St, Glen Allen, VA 23060-5815",NEC Broad St & John Rolfe Pkwy,37.65192,-77.605343,VA,1049,TRUE,1997-03-05T12:00:00,RG4,Richmond NW,12-hour,417,499,400,,EST,Eastern Std Time,UTC,-5,STR,(804) 360-8900,(804) 588-3614,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Richmond,Henrico,"5401 W Broad St, Richmond, VA 23230-2629",SEC Broad St & Libbie Ave,37.586919,-77.500796,VA,1018,TRUE,1997-03-05T12:00:00,RG4,Richmond Central,12-hour,417,499,400,,EST,Eastern Std Time,UTC,-5,STR,(804) 285-3492,(804) 588-4694,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,Williamsburg,James City,"4630 Monticello Ave, Williamsburg, VA 23188-8200",NWC Monticello Ave & News Rd,37.27137,-76.760678,VA,1161,TRUE,1998-10-07T12:00:00,BTC,Williamsburg,12-hour,370,395,300,,EST,Eastern Std Time,UTC,-5,STR,(757) 258-9794,(757) 603-4461,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
