X.locale,Address.City,Address.County,Address.FormattedAddress,Address.IntersectionDescription,Address.Latitude,Address.Longitude,Address.Subdivision,LocationMilestones.OpenDate,Market,Name,Store.StoreDistrictID,Store.StoreGroupID
en-US,Lake Bluff,Lake,"975 Rockland Rd, Lake Bluff, IL 60044-1778",SEC Rockland Rd & Waukegan Rd,42.279153,-87.873827,IL,2015-07-22T12:00:00,,Lake Bluff,112,192
en-US,Highland Park,Lake,"2099 Skokie Valley Rd, Highland Park, IL 60035-1728",NEC W Park Ave & US 41,42.191676,-87.824965,IL,1998-10-07T12:00:00,EMW,Highland Park,112,192
en-US,Chicago,Cook,"1940 W 33rd St, Chicago, IL 60608-6107",NEC 33rd St & Damen Ave,41.835613,-87.674869,IL,2006-03-01T12:00:00,EMW,Chicago McKinley Park,116,192
en-US,Skokie,Cook,"4955 Dempster St, Skokie, IL 60077-1842",SWC Dempster St. and Bronx Ave,42.040417,-87.751225,IL,2017-10-18T12:00:00,,Skokie IL,141,192
en-US,Chicago,Cook,"2939 W Addison St, Chicago, IL 60618-4635",SEC Addison Rd & Sacramento St,41.945125,-87.701945,IL,2003-10-08T12:00:00,EMW,Chicago Mid North,141,192
en-US,Chicago,Cook,"2656 N Elston Ave, Chicago, IL 60647-2019",SEC Elston Ave & Logan,41.929386,-87.685128,IL,1994-10-05T12:00:00,EMW,Chicago Near North,116,192
en-US,Chicago,Cook,"1101 W Jackson Blvd, Chicago, IL 60607-2905",NWC Van Buren & North Aberdeen,41.877739,-87.654667,IL,2012-10-10T12:00:00,EMW,Chicago West Loop,116,192
en-US,Evanston,Cook,"2209 Howard St, Evanston, IL 60202-3636",NEC Howard & Kedzie,42.020562,-87.705636,IL,1994-10-05T12:00:00,EMW,Evanston,141,192
en-US,Chicago,Cook,"8560 S Cottage Grove Ave, Chicago, IL 60619-6116",NWC 87th & Cottage Grove,41.738948,-87.606236,IL,2002-10-09T12:00:00,EMW,Chicago South,145,192
en-US,Chicago,Cook,"3300 N. Ashland Ave, Chicago, IL 60657-2109",Ashland and School Street,41.9416,-87.667,IL,2017-10-18T12:00:00,,Chicago Lakeview Ashland,116,192
en-US,Chicago,Cook,"2112 W Peterson Ave, Chicago, IL 60659-4277",NWC Peterson Ave & N Damen Ave,41.990786,-87.682837,IL,2006-07-19T12:00:00,EMW,Chicago Peterson Ave,141,192
en-US,Chicago,Cook,"1200 N Larrabee St, Chicago, IL 60610",NWC W Division & N Larrabee,41.903848,-87.643453,IL,2013-10-09T12:00:00,EMW,Chicago Division,116,192
en-US,Chicago,Cook,"1154 S Clark St, Chicago, IL 60605-2159",NWC Roosevelt & Clark,41.867718,-87.630707,IL,2004-10-06T12:00:00,EMW,Chicago South Loop,116,192
en-US,Chicago,Cook,"3204 N Clark St, Chicago, IL 60657-1602",NWC N Clark St and W Belmont Ave,41.940098,-87.651389,IL,2017-07-19T12:00:00,,Chicago Lakeview Belmont Stn,116,192
en-US,Chicago,Cook,"1 S State St, Chicago, IL 60603",SEC Madison St. & So. State St.,41.881699,-87.627409,IL,2012-07-25T12:00:00,EMW,Chicago State St.,116,192
en-US,Chicago,Cook,"2650 N. Clark St, Chicago, IL 60614-1523",Clark and Drummond,41.931421,-87.644556,IL,2016-07-20T12:00:00,,Chicago Lincoln Park North,116,192
en-US,Chicago,Cook,"4466 N Broadway St, Chicago, IL 60640-5660",NWC N Broadway St & W Montrose Ave,41.963561,-87.656393,IL,2010-07-21T12:00:00,EMW,Chicago Wilson Yard,141,192
en-US,Chicago,Cook,"1346 E 53rd St, Chicago, IL 60615-4002",Kimbark and 53rd St,41.7996,-87.5934,IL,2016-11-02T12:00:00,,Chicago Hyde Park IL,145,192
en-US,Evanston,Cook,"1616 Sherman Ave, Evanston, IL 60201-5621",SWC CHURCH ST AND SHERMAN,42.0477542,-87.6820639,IL,2018-03-07T12:00:00,,Evanston Downtown,141,192
en-US,Chicago,Cook,"401 E Illinois St, Chicago, IL 60611-4390",SEC E Illinois St and N McClurg Court,41.890953,-87.617418,IL,2015-10-07T12:00:00,,Chicago Streeterville,116,192
en-US,Waukegan,Lake,"3050 N Lewis Ave, Waukegan, IL 60087-2231",SWC York House Rd & Lewis Ave,42.407985,-87.856489,IL,1997-03-05T12:00:00,EMW,Waukegan,150,196
en-US,Munster,Lake,"8005 Calumet Ave, Munster, IN 46321-1217",NEC Calumet Ave & Broadmoor Ave,41.567114,-87.507284,IN,2004-07-21T12:00:00,RG1,Munster,133,195
en-US,Pleasant Prairie,Kenosha,"9777 76th St, Pleasant Prairie, WI 53158-1990",SEC State Hwy 50 & 104th Ave,42.56441,-87.9284,WI,2008-10-08T12:00:00,EMW,Pleasant Prairie,150,196
en-US,Saint John,Lake,"9885 Wicker Ave, Saint John, IN 46373-9413",SEC US 41 & 97th Ln,41.43972,-87.467834,IN,2005-10-05T12:00:00,RG1,St John,133,195
en-US,Highland,Lake,"10451 Indianapolis Blvd, Highland, IN 46322-3511",NEC 53rd Ave & US 41,41.524173,-87.46833,IN,1995-07-19T12:00:00,RG1,Highland,133,195
en-US,Watertown,Codington,"2000 9th Ave SE, Watertown, SD 57201-5352",SEC 19th St & Hwy 212,44.888651,-97.083451,SD,1993-10-06T12:00:00,RG1,Watertown,143,197
en-US,Alexandria,Douglas,"4404 Highway 29 S, Alexandria, MN 56308-2915",NWC I-94 & Hwy 29,45.850045,-95.389931,MN,1992-07-22T12:00:00,SMN,Alexandria,114,199
en-US,Franklin,Milwaukee,"7800 S Lovers Lane Rd, Franklin, WI 53132-2290",SEC US Hwy 45 & W Drexel Ave,42.903914,-88.037063,WI,2008-07-23T12:00:00,EMW,Franklin,150,196
en-US,Brookfield,Waukesha,"12725 W Bluemound Rd, Brookfield, WI 53005",SEC Bluemound Rd and Columbia Blvd,43.034218,-88.071795,WI,2012-07-25T12:00:00,EMW,Brookfield,110,196
en-US,West Allis,Milwaukee,"2600 S 108th St, West Allis, WI 53227-1926",NEC S 108th St & W Cleveland Ave,42.996737,-88.044825,WI,2006-10-04T12:00:00,EMW,West Allis,110,196
en-US,Menomonee Falls,Waukesha,"N95 W 17707 Shady Ln, Menomonee Falls, WI 53051-8012",SEC Appleton & County Rd Q,43.189642,-88.129009,WI,1994-03-09T12:00:00,EMW,Menomonee Falls,128,196
en-US,Wauwatosa,Milwaukee,"3900 N 124th St, Wauwatosa, WI 53222-2105",SEC W Capital Dr & N 124th St,43.087499,-88.064124,WI,2009-10-07T12:00:00,EMW,Wauwatosa,110,196
en-US,Greenfield,Milwaukee,"4777 S 27th St, Greenfield, WI 53221-2601",SWC Layton Ave & 27th Ave,42.957411,-87.951424,WI,1970-10-29T12:00:00,EMW,Greenfield,110,196
en-US,West Milwaukee,Milwaukee,"1501 Miller Park Way, West Milwaukee, WI 53214-3654",SWC Miller Pkwy & Greenfield Ave,43.014838,-87.969611,WI,2004-07-21T12:00:00,EMW,West Milwaukee,110,196
en-US,Oak Creek,Milwaukee,"8989 S Howell Ave, Oak Creek, WI 53154-3803",SWC S Howell Ave & Centennial Dr,42.882766,-87.915653,WI,2005-03-02T12:00:00,EMW,Oak Creek,150,196
en-US,Racine,Racine,"5300 Durand Ave, Racine, WI 53406-5056",NWC Ohio St & Rt 11,42.698895,-87.843716,WI,1981-07-22T12:00:00,EMW,Racine,150,196
en-US,Milwaukee,Milwaukee,"2950 S Chase Ave, Milwaukee, WI 53207-6407",NEC Chase Ave & Oklahoma Ave,42.992009,-87.90821,WI,1984-10-10T12:00:00,EMW,Milwaukee Chase,110,196
en-US,Grafton,Ozaukee,"1250 N Port Washington Rd, Grafton, WI 53024-9315",SWC I-43 & Rte 60 (Washington),43.31914,-87.922307,WI,1999-10-06T12:00:00,EMW,Grafton,128,196
en-US,Appleton,Outagamie,"4301 W Wisconsin Ave, Appleton, WI 54913-8605",SWC US Hwy 41 & Wisconsin Ave/US 10,44.26986,-88.46903,WI,1986-07-23T12:00:00,EMW,Appleton,128,196
en-US,Appleton,Outagamie,"1800 S Kensington Dr, Appleton, WI 54915-4136",NWC Rte 441 & Rte KK,44.245862,-88.35683,WI,2000-03-01T12:00:00,EMW,Appleton East,128,196
en-US,Sheboygan Falls,Sheboygan,"4085 State Highway 28, Sheboygan Falls, WI 53085-2848",SWC I-43 & Rt 28,43.716468,-87.76653,WI,2004-03-03T12:00:00,EMW,Kohler,128,196
en-US,Merrillville,Lake,"2661 E US Highway 30, Merrillville, IN 46410-5898",SWC US 30 & Colorado Str,41.469486,-87.303074,IN,1993-10-06T12:00:00,RG1,Lake County,133,195
en-US,Green Bay,Brown,"1001 Cormier Rd, Green Bay, WI 54304-4404",SEC Cormier Rd & Ridge Rd,44.49059,-88.070666,WI,2001-07-25T12:00:00,EMW,Green Bay West,128,196
en-US,Valparaiso,Porter,"2420 Laporte Ave, Valparaiso, IN 46383-6914",SWC Silhavy & Rte 2/LaPorte,41.466956,-87.030416,IN,2001-03-07T12:00:00,RG1,Valparaiso,133,195
en-US,Green Bay,Brown,"2050 Lime Kiln Rd, Green Bay, WI 54311-6264",SWC Allouez Ave & Hwy GV,44.465351,-87.985999,WI,2002-10-09T12:00:00,EMW,Bellevue,128,196
en-US,Baxter,Crow Wing,"14546 Dellwood Dr N, Baxter, MN 56425-9744",NEC Hwy 371 & Design Dr,46.362996,-94.241828,MN,1991-07-24T12:00:00,SMN,Brainerd,114,199
en-US,Aberdeen,Brown,"3316 7th Ave SE, Aberdeen, SD 57401-6639",SEC Hwy 12 & Lemont St,45.457452,-98.440585,SD,1993-07-21T12:00:00,RG1,Aberdeen,143,197
en-US,Lafayette,Tippecanoe,"3630 South Street, Lafayette, IN 47905-4807",NWC Shenandoah & Rte 26,40.419482,-86.847233,IN,2000-03-01T12:00:00,RG1,Lafayette,138,190
en-US,South Bend,St. Joseph,"1400 E Ireland Rd, South Bend, IN 46614-3452",NEC US 20 Bypass & Miami St,41.62764,-86.229348,IN,2004-07-21T12:00:00,RG1,South Bend,133,195
en-US,Muskegon,Muskegon,"5057 Harvey St, Muskegon, MI 49444-9795",SEC US 31 & Ellis Rd,43.160374,-86.208562,MI,2007-10-10T12:00:00,RG1,Norton Shores,136,195
en-US,Granger,St. Joseph,"155 University Dr E, Granger, IN 46530-4474",NEC I-90 & N Main St,41.718127,-86.176825,IN,2002-07-24T12:00:00,RG1,Mishawaka,133,195
en-US,Holland,Ottawa,"3456 W Shore Dr, Holland, MI 49424-9699",SEC US 31 & Greenly St,42.831116,-86.092003,MI,2003-03-05T12:00:00,RG1,Holland,136,195
en-US,Sturgeon Bay,Door,"410 S Ashland Ave, Sturgeon Bay, WI 54235-3805",NEC Hwy 57/42 & Ashland Ave,44.823398,-87.403163,WI,2001-07-25T12:00:00,EMW,Sturgeon Bay,128,196
en-US,Duluth,St. Louis,"1902 Miller Trunk Hwy, Duluth, MN 55811-1810",SEC Hwy 53 & Burning Tree Rd,46.808391,-92.16745,MN,1962-10-08T12:00:00,SMN,Duluth,114,199
en-US,Fargo,Cass,"4202 13th Ave SW, Fargo, ND 58103-3308",SEC 13th Ave S & 43rd St,46.860628,-96.852985,ND,1978-04-10T12:00:00,EMW,Fargo,143,197
en-US,Moorhead,Clay,"3301 Highway 10 E, Moorhead, MN 56560-2516",SWC US 10 E Moorhead & 32nd St,46.875702,-96.728311,MN,1991-07-24T12:00:00,SMN,Moorhead,143,197
en-US,Twin Falls,Twin Falls,"1611 Blue Lakes Blvd N, Twin Falls, ID 83301-3374",SWC Blue Lakes & Pole Line,42.590837,-114.462897,ID,1992-07-22T12:00:00,RG2,Twin Falls,178,197
en-US,Idaho Falls,Bonneville,"2171 S 25th E, Idaho Falls, ID 83406-5712",SEC 21st & Hitt Rd,43.478064,-111.9832,ID,1997-03-05T12:00:00,RG2,Idaho Falls,178,197
en-US,Boise,Ada,"633 N Milwaukee St, Boise, ID 83704-9139",SWC Emerald St & Milwaukee St,43.610581,-116.285758,ID,1990-02-21T12:00:00,RG2,Boise,161,197
en-US,Boise,Ada,"6280 N Eagle Rd, Boise, ID 83713-0955",SEC Eagle Rd & Chinden Blvd,43.661723,-116.352417,ID,2001-10-10T12:00:00,RG2,Boise NW,161,197
en-US,Nampa,Canyon,"16300 N Market Place Blvd, Nampa, ID 83687-7910",NEC Midland Rd & Karcher Rd,43.610162,-116.589454,ID,2006-10-04T12:00:00,RG2,Nampa,161,197
en-US,Bozeman,Gallatin,"2550 Catron St, Bozeman, MT 59718-7993",SWC N 19th Ave & I-90,45.710678,-111.070672,MT,1999-10-06T12:00:00,RG1,Bozeman,161,197
en-US,Helena,Lewis and Clark,"3303 N Montana Ave, Helena, MT 59602-7817",NEC Montana Ave & Custer Ave,46.621295,-112.019278,MT,2000-07-19T12:00:00,RG1,Helena,161,197
en-US,Billings,Yellowstone,"2601 Central Ave, Billings, MT 59102-6652",NWC Central Ave & 24th,45.770816,-108.582331,MT,1982-10-11T12:00:00,RG1,Billings,161,197
en-US,Billings,Yellowstone,"403 Main St, Billings, MT 59105-3227",NEC Main & Swords,45.806033,-108.472736,MT,2001-07-25T12:00:00,RG1,Billings East,161,197
en-US,Coeur d'Alene,Kootenai,"315 W Canfield Ave, Coeur d'Alene, ID 83815-7750",NEC Hwy 95 & Canfield Rd,47.734676,-116.791065,ID,1991-10-09T12:00:00,RG1,Coeur d'Alene,161,197
en-US,Spokane,Spokane,"13724 E Sprague Ave, Spokane, WA 99216-0812",SWC Sprague & Evergreen Road,47.656051,-117.219974,WA,1994-07-20T12:00:00,RG1,Spokane Valley,161,197
en-US,Spokane,Spokane,"4915 S Regal St, Spokane, WA 99223-7633",SEC S Regal St & E Palouse Hwy,47.609597,-117.365315,WA,2014-07-23T12:00:00,RG1,Spokane South,161,197
en-US,Spokane,Spokane,"9770 N Newport Hwy, Spokane, WA 99218-1249",SEC E Hawthorne & Hwy 2,47.747573,-117.400259,WA,1990-10-10T12:00:00,RG1,North Spokane,161,197
en-US,Missoula,Missoula,"2420 N Reserve St, Missoula, MT 59808-1317",NEC Reserve St & Mullan St,46.887645,-114.037236,MT,1994-03-09T12:00:00,RG1,Missoula,161,197
en-US,Kalispell,Flathead,"2365 US Highway 93 N, Kalispell, MT 59901-2558",SEC US 93 & W Reserve Rd,48.235975,-114.326737,MT,2003-03-05T12:00:00,RG1,Kalispell,161,197
en-US,Kennewick,Benton,"1106 N Columbia Center Blvd, Kennewick, WA 99336-1161",SEC Columbia Ctr & Quinault,46.221915,-119.22201,WA,1992-10-07T12:00:00,RG1,Kennewick,265,298
en-US,Richland,Benton,"2941 Queensgate Dr, Richland, WA 99352-9101",North of US 12/182 at Queensgate Dr & Kennedy Rd,46.258391,-119.313294,WA,2007-10-10T12:00:00,RG1,Richland,265,298
en-US,Wenatchee,Chelan,"1102 Springwater St, Wenatchee, WA 98801-1548",NWC Miller St & Springwater,47.438438,-120.327383,WA,1997-07-23T12:00:00,RG1,Wenatchee,265,298
en-US,Yakima,Yakima,"12 N Fair Ave, Yakima, WA 98901-4520",NWC Yakima Ave & I-82/US 97,46.606678,-120.490059,WA,1996-03-06T12:00:00,RG1,Yakima,265,298
en-US,Great Falls,Cascade,"2000 10th Ave S, Great Falls, MT 59405-2753",SEC US Hwy 89 & 20th St S,47.493381,-111.271312,MT,1986-10-08T12:00:00,RG1,Great Falls,161,197
en-US,Issaquah,King,"755 NW Gilman Blvd, Issaquah, WA 98027-5357",SWC Gilman Blvd & 7th Ave NW,47.542208,-122.050874,WA,1995-07-19T12:00:00,RG1,Issaquah,265,298
en-US,Redmond,King,"17700 NE 76th St, Redmond, WA 98052-3300",NEC Rte 202 & 520,47.672424,-122.104025,WA,1995-07-19T12:00:00,RG1,Redmond,264,298
en-US,Lake Stevens,Snohomish,"9601 Market Pl, Lake Stevens, WA 98258-7949",NEC Hwy 9 & Meridian St,47.998684,-122.101909,WA,2001-07-25T12:00:00,RG1,Lake Stevens,264,298
en-US,Goshen,Elkhart,"3938 Midway Rd, Goshen, IN 46526-5854",SWC US 33 & Cty Rd 26,41.622052,-85.905035,IN,2002-07-24T12:00:00,RG1,Goshen,133,195
en-US,Kokomo,Howard,"1037 S Reed Rd, Kokomo, IN 46902-1929",SWC US 31 & Markland,40.474985,-86.109158,IN,1980-09-06T12:00:00,RG1,Kokomo,138,190
en-US,Kalamazoo,Kalamazoo,"5350 W Main St, Kalamazoo, MI 49009-3304",NWC W. Main St/Hwy 43 & Drake Rd,42.29805,-85.654958,MI,1994-07-20T12:00:00,RG1,Kalamazoo West,136,195
en-US,Portage,Kalamazoo,"6839 S Westnedge Ave, Portage, MI 49002-3582",SEC Westnedge & Crossroads Dr,42.21853,-85.58801,MI,1989-07-19T12:00:00,RG1,Kalamazoo,136,195
en-US,Grandville,Kent,"3130 44th St SW, Grandville, MI 49418",SEC Ivanrest & 44th Street,42.882214,-85.740767,MI,2012-10-10T12:00:00,RG1,Grandville,136,195
en-US,Wyoming,Kent,"5455 Clyde Park Ave SW, Wyoming, MI 49509-9722",SWC Clyde Park & 54th St,42.865307,-85.68572,MI,1996-10-02T12:00:00,RG1,Wyoming,136,195
en-US,Carmel,Hamilton,"10401 N Michigan Rd, Carmel, IN 46032-7939",SEC Michigan (Hwy 421) & 106th St,39.936085,-86.23232,IN,2001-10-10T12:00:00,RG1,Carmel West,138,190
en-US,Avon,Hendricks,"10209 E US Highway 36, Avon, IN 46123-7985",SWC Hwy 36 & 1050 Rd,39.760879,-86.341834,IN,2001-07-25T12:00:00,RG1,Avon,140,190
en-US,Carmel,Hamilton,"1600 E 151st Street, Carmel, IN 46032-5056",NWC US 31 & 151st St,40.008541,-86.128331,IN,1997-03-05T12:00:00,RG1,Carmel,138,190
en-US,Caledonia,Kent,"1925 Marketplace Dr SE, Caledonia, MI 49316-8511",SEC Kalamazoo Ave & M-6,42.845957,-85.615412,MI,2005-07-20T12:00:00,RG1,Grand Rapids South,136,195
en-US,Walker,Kent,"3248 Alpine Ave NW, Walker, MI 49544-1655",NEC Alpine Ave NW & I-96,43.021951,-85.687598,MI,1989-07-19T12:00:00,RG1,Grand Rapids North,136,195
en-US,Indianapolis,Marion,"6925 W 38th St, Indianapolis, IN 46254-3905",SWC W 38th St & Hwy 465,39.821328,-86.280071,IN,1993-10-06T12:00:00,RG1,Eagle Creek,138,190
en-US,Plainfield,Hendricks,"2673 E Main St, Plainfield, IN 46168-2710",SEC US 40 & Shady Ln,39.716457,-86.355133,IN,1996-07-24T12:00:00,RG1,Plainfield,140,190
en-US,Grand Rapids,Kent,"5120 28th St SE, Grand Rapids, MI 49512-2049",SWC I-96 & 28th St,42.908317,-85.541157,MI,2005-07-20T12:00:00,RG1,Grand Rapids East,136,195
en-US,Battle Creek,Calhoun,"5700 Beckley Rd, Battle Creek, MI 49015-4184",NWC Beckley Rd & Hwy 66,42.25982,-85.185489,MI,1989-10-04T12:00:00,RG1,Battle Creek,136,195
en-US,Fort Wayne,Allen,"1102 S Thomas Rd, Fort Wayne, IN 46804-1144",NWC State Hwy 14 & Thomas Rd,41.076805,-85.20336,IN,2008-10-08T12:00:00,RG1,Fort Wayne SW,133,195
en-US,Fort Wayne,Allen,"3801 Coldwater Rd, Fort Wayne, IN 46805-1101",NWC Coldwater Rd & Clinton St,41.111279,-85.138157,IN,2006-10-04T12:00:00,RG1,Ft Wayne Glenbrook,133,195
en-US,Fort Wayne,Allen,"6119 Stellhorn Rd, Fort Wayne, IN 46815-5357",NWC Stellhorn & Maplecrest,41.122161,-85.06403,IN,2004-10-06T12:00:00,RG1,Ft Wayne NE,133,195
en-US,Lansing,Eaton,"5609 W Saginaw Hwy, Lansing, MI 48917-2456",SEC Hwy 43 & Mall Dr,42.738624,-84.628522,MI,1990-02-21T12:00:00,RG1,West Lansing,137,195
en-US,Indianapolis,Marion,"1300 E 86th St Ste 35, Indianapolis, IN 46240-1990",NEC 86th St & Evergreen Ave,39.914909,-86.138697,IN,2004-07-21T12:00:00,RG1,Nora Plaza,138,190
en-US,Fishers,Hamilton,"11750 Commercial Dr, Fishers, IN 46038-2903",NWC I-69 & 116th St,39.959298,-86.009396,IN,2001-07-25T12:00:00,RG1,Fishers,138,190
en-US,Lansing,Ingham,"500 E Edgewood Blvd, Lansing, MI 48911-5901",SWC E Edgewood Blvd & Amwood,42.66339,-84.54388,MI,1989-07-19T12:00:00,RG1,Lansing South,137,195
en-US,Indianapolis,Marion,"6101 N Keystone Ave, Indianapolis, IN 46220-2488",SEC N Keystone Ave & E 62nd St,39.866403,-86.119702,IN,2008-07-23T12:00:00,RG1,Indy Glendale,138,190
en-US,Jackson,Jackson,"1076 Jackson Xing, Jackson, MI 49202-2039",SWC I-94 & Hwy 127,42.267183,-84.425898,MI,1991-10-09T12:00:00,RG1,Jackson,148,195
en-US,Okemos,Ingham,"4890 Marsh Rd, Okemos, MI 48864-1123",NEC Marsh Rd & Grand River Ave,42.724329,-84.413321,MI,1989-02-15T12:00:00,RG1,East Lansing,137,195
en-US,Muncie,Delaware,"3601 N Barr St, Muncie, IN 47303-1246",NWC Barr St & McGalliard Rd,40.221835,-85.380771,IN,2003-03-05T12:00:00,RG1,Muncie,138,190
en-US,Mount Pleasant,Isabella,"4097 E Blue Grass Rd, Mount Pleasant, MI 48858-7997",NEC Mission St & E Blue Grass,43.576501,-84.765932,MI,1994-10-05T12:00:00,RG1,Mt Pleasant,136,195
en-US,Indianapolis,Marion,"10202 E Washington St, Indianapolis, IN 46229-2670",NEC Washington & Mitthoefer,39.777506,-85.986361,IN,1999-10-06T12:00:00,RG1,Washington Square,140,190
en-US,Indianapolis,Marion,"4850 E Southport Rd, Indianapolis, IN 46237-3321",NEC I-65 & Southport,39.667855,-86.085026,IN,2001-07-25T12:00:00,RG1,Southport,140,190
en-US,Greenwood,Johnson,"895 S State Rd 135, Greenwood, IN 46143-9413",SEC Hwy 135 & Smith Valley Rd,39.603069,-86.157634,IN,2001-10-10T12:00:00,RG1,Greenwood South,140,190
en-US,Traverse City,Grand Traverse,"3130 S Airport Rd W, Traverse City, MI 49684-8995",NEC US 31 S. & Airport Rd,44.725352,-85.637768,MI,1991-10-09T12:00:00,RG1,Traverse City,136,195
en-US,Bloomington,Monroe,"2966 E 3rd St, Bloomington, IN 47401-5424",SEC E. 3rd St. (SR 46) & College Mall Rd,39.162327,-86.49395,IN,2004-03-03T12:00:00,RG1,Bloomington,140,190
en-US,Midland,Midland,"6820 Eastman Ave, Midland, MI 48642-7805",NEC Eastman Rd & US 10,43.658323,-84.241662,MI,1991-10-09T12:00:00,RG1,Midland,135,195
en-US,Brighton,Livingston,"8043 Challis Rd, Brighton, MI 48116-7446",SWC Grand River & I-96,42.544916,-83.792129,MI,1994-10-05T12:00:00,RG1,Brighton,137,195
en-US,Ann Arbor,Washtenaw,"2000 Waters Rd, Ann Arbor, MI 48103-8999",SWC I-94 & Ann Arbor Saline,42.244007,-83.769179,MI,1990-10-10T12:00:00,RG1,Ann Arbor,148,195
en-US,Howell,Livingston,"10025 E Highland Rd, Howell, MI 48843-1879",NWC US 23 & Hwy M-59,42.635048,-83.757437,MI,2006-03-01T12:00:00,RG1,Hartland Township,137,195
en-US,Fenton,Genesee,"3255 Owen Rd, Fenton, MI 48430-1755",SEC US 23 & Owen Rd,42.78726,-83.736928,MI,2006-07-19T12:00:00,RG1,Fenton,135,195
en-US,Ypsilanti,Washtenaw,"3749 Carpenter Rd, Ypsilanti, MI 48197-9809",NEC Carpenter & Ellsworth (1/4m N),42.235442,-83.677315,MI,2000-10-04T12:00:00,RG1,Ann Arbor East,148,195
en-US,Saginaw,Saginaw,"2772 Tittabawassee Rd, Saginaw, MI 48604-9433",NEC Tittabawasse Rd & Bay St,43.48278,-83.970839,MI,1988-10-05T12:00:00,RG1,Saginaw,135,195
en-US,Flint,Genesee,"G3515 Miller Rd, Flint, MI 48507-1273",SEC Miller Rd & Ketzer Dr,42.983646,-83.749455,MI,1988-10-05T12:00:00,RG1,Flint,135,195
en-US,Holland,Lucas,"1465 E Mall Dr, Holland, OH 43528-9490",NWC Airport Hwy & US Hwy 23,41.615312,-83.695221,OH,1990-02-21T12:00:00,RG1,Toledo W,148,195
en-US,Columbus,Bartholomew,"1865 N National Rd, Columbus, IN 47201-5194",NWC Marr Rd & US 31,39.219441,-85.885239,IN,2004-07-21T12:00:00,RG1,Columbus,140,190
en-US,Toledo,Lucas,"5225 Monroe St, Toledo, OH 43623-3139",SEC US 223 & Nantucket Dr,41.699627,-83.653767,OH,1990-07-25T12:00:00,RG1,Toledo NW,148,195
en-US,Novi,Oakland,"27100 Wixom Rd, Novi, MI 48374-1115",SEC Grand River Ave & Wixom Rd,42.488356,-83.533662,MI,2002-10-09T12:00:00,RG1,Novi,137,195
en-US,Toledo,Lucas,"817 W Alexis Rd, Toledo, OH 43612-4303",SEC West Alexis Rd & Lewis Ave,41.720484,-83.560917,OH,1990-02-21T12:00:00,RG1,Toledo NE,148,195
en-US,Canton,Wayne,"47330 Michigan Ave, Canton, MI 48188-2310",NEC US 12 & Beck Rd,42.269635,-83.502964,MI,2008-03-05T12:00:00,RG1,Canton South,148,195
en-US,Rossford,Wood,"9666 Olde US 20, Rossford, OH 43460-1710",NEC US 20 & Parkway Blvd,41.543181,-83.580605,OH,2001-03-07T12:00:00,RG1,Toledo SE,148,195
en-US,Canton,Wayne,"43670 Ford Rd, Canton, MI 48187-3101",NEC Ford Rd & Sheldon,42.323465,-83.471554,MI,1989-02-15T12:00:00,RG1,Canton,148,195
en-US,Walled Lake,Oakland,"495 Haggerty Hwy, Walled Lake, MI 48390-3936",SWC Commerce Crossing Rd & Haggerty Hwy,42.533916,-83.441273,MI,1994-03-09T12:00:00,RG1,Commerce Township,135,195
en-US,Livonia,Wayne,"20100 Haggerty Rd, Livonia, MI 48152-1087",SWC 8 Mile Rd & I-96/275,42.434408,-83.431597,MI,1993-10-06T12:00:00,RG1,West Livonia,137,195
en-US,Florence,Boone,"1100 Hansel Dr, Florence, KY 41042-4869",NWC Houston Rd & Hansel Dr,39.019597,-84.633243,KY,1999-07-21T12:00:00,RG4,Florence,172,190
en-US,Cincinnati,Hamilton,"6150 Glenway Ave, Cincinnati, OH 45211-6319",NEC Glenway Ave & Werk Rd,39.144703,-84.619454,OH,2009-03-04T12:00:00,ENE,Western Hills,172,190
en-US,Cincinnati,Hamilton,"9040 Colerain Ave, Cincinnati, OH 45251-2402",SEC Colerain Ave & Compton Rd,39.23584,-84.589433,OH,2003-07-23T12:00:00,RG4,Colerain,172,190
en-US,Cincinnati,Hamilton,"235 Calhoun St, Cincinnati, OH 45219-1528",SEC Calhoun St & Market St,39.128041,-84.51723,OH,2017-07-19T12:00:00,,UC Calhoun St,172,190
en-US,Newport,Campbell,"160 Pavilion Pkwy, Newport, KY 41071-2884",SWC I-471 & Memorial Pkwy,39.088746,-84.477503,KY,2011-03-02T12:00:00,ENE,Newport,172,190
en-US,Cincinnati,Hamilton,"4825A Marburg Ave, Cincinnati, OH 45209-5013",SWC I-71 & Ridge Ave,39.162131,-84.426016,OH,2002-07-24T12:00:00,BTC,Cincinnati Central,172,190
en-US,Hamilton,Butler,"3369 Princeton Rd, Hamilton, OH 45011-5389",NEC Bypass 4 & Fox Hwy,39.387484,-84.50417,OH,2004-10-06T12:00:00,RG4,Fairfield Township,172,190
en-US,Springdale,Hamilton,"900 E Kemper Rd, Springdale, OH 45246-2518",NWC E Kemper Rd & Century Blvd,39.287984,-84.453876,OH,1999-07-21T12:00:00,RG4,Springdale,172,190
en-US,Blue Ash,Hamilton,"9099 Plainfield Rd, Blue Ash, OH 45236-1245",SWC Ronald Reagan Hwy & Plainfield Rd,39.224018,-84.395519,OH,2011-10-05T12:00:00,ENE,Blue Ash,172,190
